Price,Title,Location,Bedrooms,Bathrooms,Area,Link,Type,Rental Frequency,Furnished,Ownership,Near Sea
7000000.0,"Apartment for sale, area of ​​180 square meters - Laurent - Al-Iqbal Street Limited offer Apartment""Limited-time offer with instant delivery.",Laurent,3,3,180.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-area-of-180-square-meters-laurent-al-iqbal-street-limited-offer-apartmentlimited-time-offer-with-instant-delivery-ID501732012.html,Apartment,Sale,No,Resale,False
9500000.0,Apartment 202m for sale -  saba basha limted offer,Saba Pasha,3,3,202.0,https://www.dubizzle.com.eg/en/ad/apartment-202m-for-sale-saba-basha-limted-offer-ID501731490.html,Apartment,Sale,No,Resale,False
2000000.0,السيوف شارع مصطفي كامل كومباوند رياض العمار,Seyouf,2,1,112.0,https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%84%D8%B3%D9%8A%D9%88%D9%81-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B5%D8%B7%D9%81%D9%8A-%D9%83%D8%A7%D9%85%D9%84-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%B1-ID501581223.html,Apartment,Sale,Not specified,Resale,False
2500000.0,"Elegant apartment for sale in Al-Maamoura Beach – Alexandria! Steps from the sea, fully finished, ready to move.",Maamoura,2,2,84.0,https://www.dubizzle.com.eg/en/ad/elegant-apartment-for-sale-in-al-maamoura-beach-alexandria-steps-from-the-sea-fully-finished-ready-to-move-ID501923599.html,Apartment,Sale,Not specified,Resale,True
5300000.0,شارع شعراوي,Laurent,3,1,140.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D8%B1%D8%B9-%D8%B4%D8%B9%D8%B1%D8%A7%D9%88%D9%8A-ID501812225.html,Apartment,Sale,Not specified,Resale,False
12000.0,Apartment for rent 140m Sidi Gaber (steps from Abu Qir Street),Sidi Gaber,3,1,137.0,https://www.dubizzle.com.eg/en/ad/apartment-for-rent-140m-sidi-gaber-steps-from-abu-qir-street-ID501845715.html,Apartment,Monthly,No,Not specified,False
2500000.0,شقة للبيع 125 م - جليم خطوات من شارع أبوقير,Glim,3,1,125.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-125-%D9%85-%D8%AC%D9%84%D9%8A%D9%85-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A3%D8%A8%D9%88%D9%82%D9%8A%D8%B1-ID501923555.html,Apartment,Sale,No,Resale,False
5400000.0,"Apartment for sale, 115 m, Sawary (Saluga Elite), EGP 3,029,130 ​​(down payment + bonus)","Sawari, Moharam Bik•",2,2,115.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-115-m-sawary-saluga-elite-egp-3029130-down-payment-bonus-ID501923465.html,Apartment,Sale,Yes,Resale,False
35000.0,"Apartment for rent, 267 m - Zizinia - Abu Qir Street",Zezenia,5,3,267.0,https://www.dubizzle.com.eg/en/ad/apartment-for-rent-267-m-zizinia-abu-qir-street-ID501923447.html,Apartment,Monthly,No,Not specified,False
7800000.0,Apartment for sale 204m Smouha (Antoniadis City),Smoha,3,2,204.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-204m-smouha-antoniadis-city-ID501449528.html,Apartment,Sale,No,Resale,False
7500000.0,شقة  للبيع 180 م - وابور المياة متفرع من ميدان زويل,Waboor Elmayah,3,2,180.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-180-%D9%85-%D9%88%D8%A7%D8%A8%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D8%A9-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D9%85%D9%8A%D8%AF%D8%A7%D9%86-%D8%B2%D9%88%D9%8A%D9%84-ID501923436.html,Apartment,Sale,No,Resale,False
7200000.0,Apartment for resale 156 m Sawary Solik,"Sawari, Moharam Bik•",3,3,156.0,https://www.dubizzle.com.eg/en/ad/apartment-for-resale-156-m-sawary-solik-ID501569050.html,Apartment,Sale,No,Primary,False
5000000.0,Apartment for sale 150 m Smouha (Bahaa El Din El Ghatouri St. ),Smoha,3,1,150.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-150-m-smouha-bahaa-el-din-el-ghatouri-st-ID501923358.html,Apartment,Sale,No,Primary,False
5250000.0,شقة فاخرة للبيع في محرم بك,Moharam Bik,3,2,160.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%81%D8%A7%D8%AE%D8%B1%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%AD%D8%B1%D9%85-%D8%A8%D9%83-ID204372595.html,Apartment,Sale,Yes,Resale,False
9000000.0,"Apartment for sale, 300 m², Cleopatra - directly on the tram",Cleopatra,6,2,300.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-300-m2-cleopatra-directly-on-the-tram-ID501923300.html,Apartment,Sale,No,Primary,False
5500000.0,شقه علي شارع ابوقير والترام واشاره  واجهه بالكونه 7 متر الدور الاول,Bolkly,3,1,140.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%B9%D9%84%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D8%A8%D9%88%D9%82%D9%8A%D8%B1-%D9%88%D8%A7%D9%84%D8%AA%D8%B1%D8%A7%D9%85-%D9%88%D8%A7%D8%B4%D8%A7%D8%B1%D9%87-%D9%88%D8%A7%D8%AC%D9%87%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D9%88%D9%86%D9%87-7-%D9%85%D8%AA%D8%B1-%D8%A7%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%A7%D9%88%D9%84-ID204372552.html,Apartment,Sale,No,Resale,False
3500000.0,"Apartment for sale, 120 m - Bulkeley - Mostafa Kamel Street",Bolkly,2,2,120.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-120-m-bulkeley-mostafa-kamel-street-ID501923246.html,Apartment,Sale,No,Resale,False
4500000.0,شقة علي البحر في سيدي بشر . السماسرة و الشركات يمتنعون,Sidi Beshr,2,2,125.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%81%D9%8A-%D8%B3%D9%8A%D8%AF%D9%8A-%D8%A8%D8%B4%D8%B1-%D8%A7%D9%84%D8%B3%D9%85%D8%A7%D8%B3%D8%B1%D8%A9-%D9%88-%D8%A7%D9%84%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D9%8A%D9%85%D8%AA%D9%86%D8%B9%D9%88%D9%86-ID204365113.html,Apartment,Sale,No,Primary,True
9500000.0,Own your apartment in Sawary within 6 months with an open view of the lake - Fully open views,"Sawari, Moharam Bik•",3,3,202.0,https://www.dubizzle.com.eg/en/ad/own-your-apartment-in-sawary-within-6-months-with-an-open-view-of-the-lake-fully-open-views-ID501799937.html,Apartment,Sale,No,Primary,False
850000.0,شقه لقطه للبيع في الساعه فيكتوريا خلف معهد التدريب المهني 85 متر,Seyouf,3,1,85.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%82%D8%B7%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D8%A7%D8%B9%D9%87-%D9%81%D9%8A%D9%83%D8%AA%D9%88%D8%B1%D9%8A%D8%A7-%D8%AE%D9%84%D9%81-%D9%85%D8%B9%D9%87%D8%AF-%D8%A7%D9%84%D8%AA%D8%AF%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D9%85%D9%87%D9%86%D9%8A-85-%D9%85%D8%AA%D8%B1-ID204372514.html,Apartment,Sale,No,Resale,False
5550000.0,"Apartment for sale, 185 m², Ibrahimia (Omar Zafran Street)",Al Ibrahimiyyah,3,2,185.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-185-m2-ibrahimia-omar-zafran-street-ID501922255.html,Apartment,Sale,No,Resale,False
5500000.0,"Apartment for sale, 250 m², Asafir (Gamal Abdel Nasser Street)",Asafra,3,1,250.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-250-m2-asafir-gamal-abdel-nasser-street-ID501889675.html,Apartment,Sale,No,Resale,False
7000000.0,240m apartment for sale - Saba Pasha - between Abu Qir Street and the tram - overlooking the sea,Saba Pasha,4,2,240.0,https://www.dubizzle.com.eg/en/ad/240m-apartment-for-sale-saba-pasha-between-abu-qir-street-and-the-tram-overlooking-the-sea-ID501778651.html,Apartment,Sale,Yes,Resale,True
2800000.0,Apartment for sale 125 m Louran (Steps from sea & tram),Laurent,2,1,125.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-125-m-louran-steps-from-sea-tram-ID501817316.html,Apartment,Sale,No,Resale,True
2050000.0,شقة للبيع 125م ميامي - متفرع من ش إسكندر إبراهيم و العيسوي,Miami,3,1,125.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-125%D9%85-%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D9%85%D8%AA%D9%81%D8%B1%D8%B9-%D9%85%D9%86-%D8%B4-%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1-%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D9%88-%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%88%D9%8A-ID501923146.html,Apartment,Sale,No,Primary,False
10726200.0,"Apartment for Sale, 180m, Smouha Compound The One","The One, Smoha•",4,3,180.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-180m-smouha-compound-the-one-ID501923128.html,Apartment,Sale,Not specified,Primary,False
640000.0,شقه للبيع فى العجمي شاطئ النخيل بجوار فتح الله مباشرة  والشارع الرئيسى,Nakheel,2,1,75.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%89-%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%81%D8%AA%D8%AD-%D8%A7%D9%84%D9%84%D9%87-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%89-ID204372236.html,Apartment,Sale,Not specified,Resale,True
5500000.0,"Apartment for sale, 175 m², Louran (Abu Qir Street)",Laurent,3,2,175.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-175-m2-louran-abu-qir-street-ID501910040.html,Apartment,Sale,No,Resale,False
7000000.0,شقة للبيع 171 م سموحة (فالوري ش النقل والهندسة),Smoha,3,3,171.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-171-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%81%D8%A7%D9%84%D9%88%D8%B1%D9%8A-%D8%B4-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D9%88%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9-ID501881290.html,Apartment,Sale,No,Resale,False
50000.0,"Duplex apartment for rent, 270 m², Smouha (Grand View Compound)","Grand View, Smoha•",3,2,270.0,https://www.dubizzle.com.eg/en/ad/duplex-apartment-for-rent-270-m2-smouha-grand-view-compound-ID501904108.html,Duplex,Monthly,No,Not specified,False
3100000.0,Apartment for sale 140 m Miami (Iskandar Ibrahim Street),Miami,2,1,140.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-140-m-miami-iskandar-ibrahim-street-ID501799926.html,Apartment,Sale,No,Resale,False
9450000.0,"Apartment for sale, 205 m, Saba Pasha (El Geish Road)",Saba Pasha,3,3,205.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-205-m-saba-pasha-el-geish-road-ID501888151.html,Apartment,Sale,No,Resale,False
14500000.0,"Apartment for sale, 290 m, Kafr Abdo (Brand Tower)",Roushdy,3,4,290.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-290-m-kafr-abdo-brand-tower-ID501910243.html,Apartment,Sale,No,Resale,False
5000000.0,Apartment for sale 176 m (Al-Maamoura Al-Shati),Maamoura,3,2,176.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-176-m-al-maamoura-al-shati-ID501840384.html,Apartment,Sale,No,Resale,False
11100000.0,"Apartment for sale, 370 m, Glem (Mostafa Maher Street)",Glim,4,3,370.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-370-m-glem-mostafa-maher-street-ID501804385.html,Apartment,Sale,No,Resale,False
14961000.0,Own your apartment in Smouha at The One Compound,Smoha,3,4,237.0,https://www.dubizzle.com.eg/en/ad/own-your-apartment-in-smouha-at-the-one-compound-ID501923077.html,Apartment,Sale,No,Primary,False
5900000.0,"Apartment for sale, 147 m², Sawary Compound","Sawari, Moharam Bik•",3,2,147.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-147-m2-sawary-compound-ID501923067.html,Apartment,Sale,Not specified,Primary,False
6498000.0,شقة للبيع 114م سموحة - كومباوند Muruj,"Murooj, Smoha•",2,2,114.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-114%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-muruj-ID501923065.html,Apartment,Sale,No,Primary,False
3600000.0,شقة للبيع 170 م ميامي ( البكباشي العيسوي الرئيسي ),Miami,3,2,170.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-170-%D9%85-%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D8%A7%D9%84%D8%A8%D9%83%D8%A8%D8%A7%D8%B4%D9%8A-%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%88%D9%8A-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-ID501376522.html,Apartment,Sale,No,Primary,False
1500.0,شقه للايجار اليومي بالإسكندرية,Mandara,3,2,145.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%8A-%D8%A8%D8%A7%D9%84%D8%A5%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D8%A9-ID501922280.html,Hotel Apartment,Daily,Not specified,Not specified,False
7500.0,شقه مفروشه للايجار مدد طويله أسرة فقط,Miami,3,1,100.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%85%D8%AF%D8%AF-%D8%B7%D9%88%D9%8A%D9%84%D9%87-%D8%A3%D8%B3%D8%B1%D8%A9-%D9%81%D9%82%D8%B7-ID203807319.html,Apartment,Monthly,Yes,Not specified,False
5670000.0,Apartment for sale 126 m (Diva Compound - Sawary),"Sawari, Moharam Bik•",3,2,126.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-126-m-diva-compound-sawary-ID501350163.html,Apartment,Sale,No,Resale,False
5500000.0,Apartment for sale 183 m (Alex West),"Alex West, Agami•",3,3,183.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-183-m-alex-west-ID501845795.html,Apartment,Sale,No,Resale,False
2200000.0,فرررررررررصة للسكن والاستثمار,Sidi Beshr,3,1,130.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%B3%D9%83%D9%86-%D9%88%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-ID204370656.html,Apartment,Sale,No,Primary,False
790000.0,شقه للبيع بالكيلو ٢١ العجمي خلف مستشفي مبره العصافره غرب,"Kilo 21, Agami•",3,1,115.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%83%D9%8A%D9%84%D9%88-%D9%A2%D9%A1-%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A-%D8%AE%D9%84%D9%81-%D9%85%D8%B3%D8%AA%D8%B4%D9%81%D9%8A-%D9%85%D8%A8%D8%B1%D9%87-%D8%A7%D9%84%D8%B9%D8%B5%D8%A7%D9%81%D8%B1%D9%87-%D8%BA%D8%B1%D8%A8-ID204370607.html,Apartment,Sale,No,Primary,False
600000.0,فررررررصة للتمليك شقة استوديو ب600 الف,Miami,1,1,65.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%AA%D9%85%D9%84%D9%8A%D9%83-%D8%B4%D9%82%D8%A9-%D8%A7%D8%B3%D8%AA%D9%88%D8%AF%D9%8A%D9%88-%D8%A8600-%D8%A7%D9%84%D9%81-ID204370624.html,Apartment,Sale,Not specified,Resale,False
3200000.0,شقة للبيع في سموحه تاني نمره من شارع نصر,Smoha,3,1,126.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B3%D9%85%D9%88%D8%AD%D9%87-%D8%AA%D8%A7%D9%86%D9%8A-%D9%86%D9%85%D8%B1%D9%87-%D9%85%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%86%D8%B5%D8%B1-ID204370586.html,Apartment,Sale,No,Resale,False
7000000.0,شقة للبيع 175 م سموحة ( المربع الذهبي ),Smoha,3,2,175.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-175-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%A7%D9%84%D9%85%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A-ID501731672.html,Apartment,Sale,No,Primary,False
1200000.0,فررررررصة  للسكن والاستثمار,Sidi Beshr,2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%B3%D9%83%D9%86-%D9%88%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-ID204370535.html,Apartment,Sale,No,Resale,False
2100000.0,شقة تمليك قرب البحر استثمار عالي جدا,Miami,2,1,110.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D8%AA%D9%85%D9%84%D9%8A%D9%83-%D9%82%D8%B1%D8%A8-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%B9%D8%A7%D9%84%D9%8A-%D8%AC%D8%AF%D8%A7-ID204370455.html,Apartment,Sale,No,Resale,True
2400000.0,شقة للبيع في ميامي متفرعة من اسكندر ابرهيم,Miami,3,1,130.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%8A%D8%A7%D9%85%D9%8A-%D9%85%D8%AA%D9%81%D8%B1%D8%B9%D8%A9-%D9%85%D9%86-%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1-%D8%A7%D8%A8%D8%B1%D9%87%D9%8A%D9%85-ID204370368.html,Apartment,Sale,Not specified,Resale,False
4500000.0,شقة للبيع 175 م جليم (خطوات من ش ابو قير),Glim,3,3,175.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-175-%D9%85-%D8%AC%D9%84%D9%8A%D9%85-%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D9%85%D9%86-%D8%B4-%D8%A7%D8%A8%D9%88-%D9%82%D9%8A%D8%B1-ID501922897.html,Apartment,Sale,No,Resale,False
3500.0,شقه بدون فرش ايجار سنوي بشاطئ النخيل 3500,Nakheel,2,1,80.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D9%87-%D8%A8%D8%AF%D9%88%D9%86-%D9%81%D8%B1%D8%B4-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%B3%D9%86%D9%88%D9%8A-%D8%A8%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-3500-ID204370096.html,Apartment,Monthly,No,Not specified,True
6300000.0,Apartment for sale 205 m Sidi Gaber (Armed Forces Hospital St),Sidi Gaber,3,2,205.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-205-m-sidi-gaber-armed-forces-hospital-st-ID501870158.html,Apartment,Sale,No,Resale,False
30000.0,شقة مفروشة للايجار السنوى 180 م /  سموحة  كومباوند  سيتى انطونيادس مكيفة بالكامل,Smoha,3,2,180.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B3%D9%86%D9%88%D9%89-180-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D9%83%D9%88%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D8%B3%D9%8A%D8%AA%D9%89-%D8%A7%D9%86%D8%B7%D9%88%D9%86%D9%8A%D8%A7%D8%AF%D8%B3-%D9%85%D9%83%D9%8A%D9%81%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-ID501922811.html,Apartment,Monthly,Yes,Not specified,False
700000.0,شقة مندرة قبلي,Mandara,2,1,65.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D9%86%D8%AF%D8%B1%D8%A9-%D9%82%D8%A8%D9%84%D9%8A-ID204369346.html,Apartment,Sale,No,Resale,False
7500000.0,شقة للبيع 230 م / سموحة شارع 14 مايو بمحيط البنك الاهلى مبانى حديثة مرخصة جميع المطلات مفتوحة,Smoha,3,3,230.0,https://www.dubizzle.com.eg/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-230-%D9%85-%D8%B3%D9%85%D9%88%D8%AD%D8%A9-%D8%B4%D8%A7%D8%B1%D8%B9-14-%D9%85%D8%A7%D9%8A%D9%88-%D8%A8%D9%85%D8%AD%D9%8A%D8%B7-%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D8%A7%D9%87%D9%84%D9%89-%D9%85%D8%A8%D8%A7%D9%86%D9%89-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D9%85%D8%B1%D8%AE%D8%B5%D8%A9-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B7%D9%84%D8%A7%D8%AA-%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-ID501922788.html,Apartment,Sale,No,Primary,False
1650000.0,Apartment for Sale in Al Mandara gamal abd el naser st,Mandara,2,1,90.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-al-mandara-gamal-abd-el-naser-st-ID501922762.html,Apartment,Sale,No,Resale,False
9000.0,فرررررصة للأسر المصرية والليبية شقة مفروشة للإيجار,Sidi Beshr,2,1,90.0,https://www.dubizzle.com.eg/en/ad/%D9%81%D8%B1%D8%B1%D8%B1%D8%B1%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%A3%D8%B3%D8%B1-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9-%D8%B4%D9%82%D8%A9-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D9%84%D9%84%D8%A5%D9%8A%D8%AC%D8%A7%D8%B1-ID204369024.html,Apartment,Monthly,Yes,Not specified,False
5500000.0,لأصحاب الذوق الرفيع شقة للبيع تاني نمرة من البحر شاطئ السرايا,Sidi Beshr,3,2,190.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D8%A3%D8%B5%D8%AD%D8%A7%D8%A8-%D8%A7%D9%84%D8%B0%D9%88%D9%82-%D8%A7%D9%84%D8%B1%D9%81%D9%8A%D8%B9-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AA%D8%A7%D9%86%D9%8A-%D9%86%D9%85%D8%B1%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D8%B4%D8%A7%D8%B7%D8%A6-%D8%A7%D9%84%D8%B3%D8%B1%D8%A7%D9%8A%D8%A7-ID204368802.html,Apartment,Sale,No,Primary,True
2450000.0,Apartment for Sale in Sidi Gaber steps from the tram,Sidi Gaber,3,1,140.0,https://www.dubizzle.com.eg/en/ad/apartment-for-sale-in-sidi-gaber-steps-from-the-tram-ID501922717.html,Apartment,Sale,No,Resale,False
4200000.0,لدواعى السفر خلف فندق قاعود نمره ٢ من البحر و ترى البحر,Sporting,2,1,120.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D8%AF%D9%88%D8%A7%D8%B9%D9%89-%D8%A7%D9%84%D8%B3%D9%81%D8%B1-%D8%AE%D9%84%D9%81-%D9%81%D9%86%D8%AF%D9%82-%D9%82%D8%A7%D8%B9%D9%88%D8%AF-%D9%86%D9%85%D8%B1%D9%87-%D9%A2-%D9%85%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%88-%D8%AA%D8%B1%D9%89-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-ID204278603.html,Apartment,Sale,No,Primary,True
20000.0,للايجار مفروش من المالك مباشرة صف اول بحر موقع راقع,Sidi Gaber,2,1,130.0,https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D9%85%D9%81%D8%B1%D9%88%D8%B4-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D8%B5%D9%81-%D8%A7%D9%88%D9%84-%D8%A8%D8%AD%D8%B1-%D9%85%D9%88%D9%82%D8%B9-%D8%B1%D8%A7%D9%82%D8%B9-ID204368338.html,Apartment,Yearly,Yes,Not specified,True
